timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,39.779227,-84.064312,291.856110,-1.000000,-1.000000,1530639947.445984,
1530639964.869039,0.007062,0.514922,-1.547285,0.064694,-0.065504,-0.185453,0.006146,-0.492467,-0.870308,-0.014493,0.017019,-0.028144,3.361034,-7.192200,-16.733253,,,,,,,
,,,,,,,,,,,,,,,,39.779227,-84.064307,291.868500,0.182208,-1.000000,1530639962.999996,
1530639964.889008,0.006610,0.514830,-1.551389,-0.063391,-0.155020,-0.165105,0.005753,-0.492387,-0.870357,-0.017349,-0.004165,0.000682,3.398808,-7.157715,-16.439659,,,,,,,
1530639964.908976,0.004126,0.512049,-1.554817,-0.171533,-0.241214,-0.147113,0.003597,-0.489964,-0.871734,-0.017849,-0.020625,0.012253,3.355190,-7.159195,-16.703209,,,,,,,
1530639964.928945,0.000189,0.508195,-1.558189,-0.199805,-0.277605,-0.151299,0.000165,-0.486601,-0.873623,-0.017957,-0.015504,0.030728,3.206345,-7.007774,-16.815590,,,,,,,
1530639964.948913,-0.003007,0.503925,-1.561593,-0.205083,-0.240094,-0.147826,-0.002633,-0.482866,-0.875689,-0.009192,0.004702,0.073870,3.086201,-6.783363,-16.683762,,,,,,,
,,,,,,,,,,,,,,,,39.779221,-84.064325,291.868500,-1.000000,-1.000000,1530639964.934212,
,,,,,,,,,,,,,,,,39.779221,-84.064325,291.868500,-1.000000,-1.000000,1530639964.939865,
1530639964.968882,-0.006386,0.499347,-1.564474,-0.271489,-0.235945,-0.106111,-0.005606,-0.478852,-0.877877,-0.000924,0.028184,0.082390,3.111706,-6.727173,-16.482849,,,,,,,
,,,,,,,,,,,,,,,,39.779221,-84.064325,291.868500,-1.000000,-1.000000,1530639964.956810,
,,,,,,,,,,,,,,,,39.779221,-84.064325,291.868500,-1.000000,-1.000000,1530639964.960994,
1530639964.988850,-0.014571,0.491223,-1.564813,-0.510645,-0.490754,0.036497,-0.012847,-0.471705,-0.881662,0.054397,0.039439,0.057001,2.875282,-6.568413,-16.627953,,,,,,,
1530639965.008819,-0.017912,0.480547,-1.566117,-0.504065,-0.022584,-0.139274,-0.015882,-0.462264,-0.886599,-0.059786,-0.078278,0.053424,2.852268,-6.272621,-17.171028,,,,,,,
1530639965.028787,-0.016113,0.473168,-1.572658,-0.326081,-0.100602,-0.359410,-0.014342,-0.455708,-0.890013,-0.128786,0.003499,-0.146425,2.858990,-6.297119,-17.184250,,,,,,,
1530639965.048756,-0.013645,0.469120,-1.581852,-0.144252,-0.021922,-0.411660,-0.012171,-0.452101,-0.891883,-0.113195,-0.004289,-0.117761,2.911438,-6.098801,-17.335930,,,,,,,
1530639965.068725,-0.009164,0.469328,-1.590490,0.086107,-0.028917,-0.368849,-0.008173,-0.452287,-0.891835,-0.058691,-0.031509,-0.097210,2.898041,-6.096733,-17.163223,,,,,,,
1530639965.088693,-0.010173,0.473155,-1.598675,0.220398,-0.314871,-0.369506,-0.009055,-0.455697,-0.890088,-0.030923,-0.017097,-0.117175,2.905876,-6.213905,-17.145432,,,,,,,
1530639965.108662,-0.011079,0.478624,-1.606550,0.296770,-0.118519,-0.352113,-0.009834,-0.460558,-0.887574,-0.040322,-0.014768,-0.053191,2.880707,-6.148911,-17.166763,,,,,,,
1530639965.128630,-0.007429,0.484814,-1.614560,0.299094,0.042871,-0.383713,-0.006573,-0.466044,-0.884736,-0.058079,0.000804,-0.032271,2.976048,-6.070625,-16.989365,,,,,,,
1530639965.148599,-0.002938,0.489329,-1.624326,0.177013,-0.037167,-0.457222,-0.002593,-0.470034,-0.882644,-0.039002,-0.003584,-0.003297,2.920391,-6.190376,-17.089760,,,,,,,
1530639965.168567,-0.000340,0.491938,-1.634468,0.117051,-0.152134,-0.431252,-0.000300,-0.472335,-0.881418,-0.004629,-0.003327,0.006128,3.040363,-6.330322,-17.250107,,,,,,,
1530639965.188536,-0.000809,0.494898,-1.643545,0.180679,-0.288248,-0.386211,-0.000712,-0.474942,-0.880016,0.001124,0.016537,-0.011600,3.123283,-6.320877,-16.755058,,,,,,,
1530639965.208504,-0.003241,0.499730,-1.652197,0.277148,-0.325827,-0.384183,-0.002844,-0.479188,-0.877707,0.001822,0.023286,-0.006754,2.962025,-6.388863,-16.711357,,,,,,,
1530639965.228473,-0.005337,0.505253,-1.660677,0.265468,-0.276261,-0.367642,-0.004670,-0.484029,-0.875039,0.012620,0.025045,0.012093,2.859737,-6.206947,-16.826866,,,,,,,
1530639965.248441,-0.005865,0.509361,-1.668653,0.162486,-0.198016,-0.343519,-0.005121,-0.487619,-0.873041,0.020380,0.028803,0.047632,2.931461,-6.492401,-16.909103,,,,,,,
1530639965.268409,-0.005911,0.511183,-1.676313,0.062731,-0.192576,-0.327329,-0.005155,-0.489210,-0.872150,0.024320,0.023847,0.056263,2.828747,-6.363777,-16.907661,,,,,,,
1530639965.288378,-0.007525,0.511169,-1.683341,-0.037162,-0.315327,-0.291265,-0.006563,-0.489197,-0.872148,0.043123,0.020584,0.053193,2.714737,-6.246574,-16.962975,,,,,,,
1530639965.308346,-0.014496,0.509254,-1.688996,-0.120507,-0.598377,-0.222714,-0.012656,-0.487526,-0.873016,0.051673,0.021385,0.018646,2.471256,-6.117775,-16.921898,,,,,,,
,,,,,,,,,,,,,,,,39.779219,-84.064396,292.076630,-1.000000,-1.000000,1530639965.273324,
1530639965.328315,-0.021323,0.507212,-1.694698,-0.078410,-0.370817,-0.246872,-0.018637,-0.485742,-0.873903,0.044943,0.004297,0.020372,2.472042,-6.228989,-16.703201,,,,,,,
1530639965.348283,-0.022404,0.505968,-1.700807,-0.078198,-0.153129,-0.278180,-0.019596,-0.484655,-0.874485,0.015537,0.018850,0.031269,2.463314,-6.080963,-16.817398,,,,,,,
1530639965.368252,-0.022302,0.504209,-1.707274,-0.103427,-0.165317,-0.270420,-0.019525,-0.483115,-0.875338,0.037027,0.010078,0.031848,2.478790,-6.147285,-17.080765,,,,,,,
1530639965.388220,-0.024064,0.502454,-1.713157,-0.080559,-0.293574,-0.242157,-0.021088,-0.481578,-0.876149,0.068466,0.008784,0.015446,2.301510,-6.156013,-17.274605,,,,,,,
1530639965.408189,-0.029277,0.501086,-1.718526,-0.078632,-0.433939,-0.218055,-0.025674,-0.480379,-0.876685,0.080682,0.001131,-0.014612,2.224869,-6.061646,-17.111549,,,,,,,
1530639965.428157,-0.034699,0.499115,-1.722818,-0.135695,-0.322776,-0.167297,-0.030460,-0.478649,-0.877477,0.054355,0.002788,-0.001673,2.088875,-5.891312,-17.025429,,,,,,,
1530639965.448125,-0.037450,0.495224,-1.726564,-0.231280,-0.185968,-0.151600,-0.032943,-0.475229,-0.879244,0.021743,0.003443,-0.001584,2.074455,-5.792366,-16.974380,,,,,,,
1530639965.468094,-0.038097,0.490650,-1.730228,-0.227181,-0.112076,-0.141578,-0.033594,-0.471199,-0.881386,0.018717,-0.004585,-0.019279,2.099350,-5.888748,-17.062340,,,,,,,
1530639965.488062,-0.039475,0.486767,-1.733208,-0.173030,-0.193016,-0.092932,-0.034881,-0.467771,-0.883161,0.032165,-0.006732,-0.047626,2.040562,-5.690521,-17.267372,,,,,,,
1530639965.508031,-0.043424,0.484429,-1.734995,-0.088386,-0.281624,-0.054358,-0.038416,-0.465703,-0.884106,0.025385,-0.010844,-0.057911,1.843304,-5.516693,-17.052773,,,,,,,
1530639965.527999,-0.048409,0.483660,-1.736099,-0.018245,-0.270707,-0.039953,-0.042839,-0.465022,-0.884261,0.007195,-0.002904,-0.050569,1.785015,-5.819519,-16.986656,,,,,,,
1530639965.547968,-0.052397,0.483928,-1.736745,0.023490,-0.181468,-0.016242,-0.046359,-0.465260,-0.883959,0.006778,0.008198,-0.038496,1.646248,-5.627350,-16.801048,,,,,,,
1530639965.567936,-0.054993,0.484292,-1.736508,0.009487,-0.105595,0.027416,-0.048644,-0.465582,-0.883666,0.014526,0.007726,-0.018769,1.633411,-5.624153,-17.119598,,,,,,,
1530639965.587905,-0.057572,0.483571,-1.735917,-0.051316,-0.139785,0.025740,-0.050943,-0.464944,-0.883873,0.007318,0.001336,-0.018670,1.522953,-5.533623,-17.180168,,,,,,,
1530639965.607873,-0.059218,0.482837,-1.735736,-0.011295,-0.029243,0.002121,-0.052417,-0.464293,-0.884128,-0.006634,-0.002854,-0.024655,1.613045,-5.531052,-16.993004,,,,,,,
1530639965.627842,-0.059183,0.483089,-1.736334,0.026792,-0.023449,-0.039242,-0.052380,-0.464517,-0.884013,-0.004719,0.010217,-0.020131,1.723507,-5.610123,-17.178062,,,,,,,
1530639965.647810,-0.058972,0.483941,-1.737371,0.043648,-0.009036,-0.049059,-0.052170,-0.465271,-0.883629,0.018951,-0.002609,0.013039,1.546310,-5.550499,-17.233253,,,,,,,
1530639965.667778,-0.059604,0.483995,-1.738377,-0.029832,-0.102922,-0.037946,-0.052726,-0.465319,-0.883571,0.038612,-0.004286,0.028300,1.413097,-5.507919,-17.242950,,,,,,,
1530639965.687747,-0.061408,0.482841,-1.739271,-0.065483,-0.085243,-0.038556,-0.054353,-0.464297,-0.884009,0.030214,-0.010907,0.012275,1.497292,-5.484726,-17.107651,,,,,,,
1530639965.707715,-0.061797,0.481089,-1.740549,-0.099943,-0.050880,-0.057438,-0.054748,-0.462745,-0.884799,0.023116,0.007148,-0.013379,1.471146,-5.737488,-17.296021,,,,,,,
1530639965.727684,-0.061191,0.479493,-1.741796,-0.060229,0.052778,-0.043340,-0.054257,-0.461330,-0.885568,0.026791,-0.003713,-0.036353,1.528999,-5.546738,-17.152901,,,,,,,
1530639965.747652,-0.058969,0.479362,-1.742786,0.008924,0.063747,-0.036474,-0.052292,-0.461213,-0.885746,0.027451,0.006577,-0.034008,1.496796,-5.491508,-17.344475,,,,,,,
1530639965.767621,-0.058685,0.480441,-1.743314,0.069563,-0.030278,-0.011693,-0.052012,-0.462170,-0.885264,0.036310,-0.004108,-0.039892,1.566868,-5.657494,-17.103531,,,,,,,
1530639965.787589,-0.059151,0.482087,-1.743230,0.082023,-0.020450,0.003324,-0.052379,-0.463630,-0.884479,0.024517,-0.002206,-0.008099,1.572647,-5.670830,-17.100174,,,,,,,
1530639965.807558,-0.059791,0.483078,-1.743246,0.032754,-0.046916,0.001561,-0.052918,-0.464507,-0.883986,0.028076,-0.002763,0.005889,1.501923,-5.519455,-17.121956,,,,,,,
1530639965.827526,-0.060271,0.482377,-1.743063,-0.068021,-0.007225,0.013618,-0.053362,-0.463886,-0.884286,0.020250,-0.016247,0.009744,1.567287,-5.520226,-17.160828,,,,,,,
1530639965.847494,-0.060263,0.480105,-1.743143,-0.116123,-0.014821,-0.003167,-0.053417,-0.461873,-0.885336,0.000515,-0.015331,-0.023936,1.504337,-5.353409,-17.079506,,,,,,,
1530639965.867463,-0.060041,0.478496,-1.743711,-0.047798,-0.001457,-0.023241,-0.053266,-0.460444,-0.886088,-0.022342,-0.005162,-0.059865,1.677032,-5.527573,-17.127525,,,,,,,
1530639965.887431,-0.059997,0.479190,-1.744196,0.088489,-0.014783,-0.018290,-0.053208,-0.461061,-0.885771,-0.034012,0.004426,-0.079256,1.561371,-5.617905,-17.093155,,,,,,,
1530639965.907400,-0.059859,0.482826,-1.744559,0.226020,0.001866,-0.038015,-0.052985,-0.464284,-0.884100,-0.054864,0.014165,-0.047388,1.436306,-5.533363,-17.174385,,,,,,,
1530639965.927368,-0.059293,0.487753,-1.745735,0.229495,-0.008897,-0.078006,-0.052348,-0.468642,-0.881835,-0.052907,0.012496,0.018737,1.457165,-5.563774,-17.099930,,,,,,,
1530639965.947337,-0.058960,0.490895,-1.747551,0.100672,-0.029696,-0.097222,-0.051967,-0.471415,-0.880378,-0.034733,0.006037,0.080635,1.505669,-5.722229,-17.048920,,,,,,,
1530639965.967305,-0.058854,0.490421,-1.750035,-0.088953,-0.053769,-0.119043,-0.051887,-0.470998,-0.880607,-0.028557,0.007817,0.099250,1.469444,-5.729164,-16.844086,,,,,,,
1530639965.987274,-0.058123,0.487195,-1.752929,-0.191700,0.001488,-0.123072,-0.051332,-0.468149,-0.882156,-0.021285,-0.002660,0.073486,1.553017,-5.752083,-16.993896,,,,,,,
1530639966.007242,-0.056698,0.483152,-1.755890,-0.204253,0.009248,-0.127219,-0.050181,-0.464573,-0.884111,-0.018804,0.005009,0.034807,1.536240,-5.317482,-16.988777,,,,,,,
1530639966.027211,-0.055851,0.480286,-1.758536,-0.120573,-0.027395,-0.100248,-0.049506,-0.462033,-0.885479,0.003211,0.001919,0.005810,1.544472,-5.498917,-17.167465,,,,,,,
1530639966.047179,-0.056902,0.479152,-1.760229,-0.047454,-0.122616,-0.062662,-0.050467,-0.461027,-0.885949,0.019644,-0.006014,0.004358,1.601219,-5.447014,-17.151428,,,,,,,
1530639966.067148,-0.059760,0.478780,-1.761522,-0.023355,-0.174534,-0.058852,-0.053008,-0.460697,-0.885972,0.009368,-0.002163,0.005830,1.481190,-5.442924,-17.124939,,,,,,,
1530639966.087116,-0.062018,0.478053,-1.763176,-0.068285,-0.132426,-0.079740,-0.055030,-0.460051,-0.886185,0.011344,0.001754,0.014572,1.366405,-5.345749,-17.092369,,,,,,,
1530639966.107085,-0.062879,0.475615,-1.765345,-0.163632,-0.061664,-0.091321,-0.055863,-0.457886,-0.887254,0.028168,-0.005447,0.010682,1.319813,-5.439133,-17.128525,,,,,,,
1530639966.127053,-0.062229,0.471853,-1.767576,-0.203579,-0.004319,-0.080915,-0.055393,-0.454538,-0.889003,0.037128,-0.003089,-0.011418,1.217911,-5.450264,-17.242538,,,,,,,
1530639966.147021,-0.061078,0.468322,-1.769152,-0.164025,0.028541,-0.045589,-0.054468,-0.451389,-0.890663,0.043375,-0.001171,-0.040185,1.373188,-5.497887,-17.171417,,,,,,,
1530639966.166990,-0.060736,0.465736,-1.769883,-0.121294,-0.026903,-0.011799,-0.054234,-0.449081,-0.891843,0.041920,-0.004960,-0.039050,1.264931,-5.107933,-17.228767,,,,,,,
1530639966.186958,-0.061437,0.463776,-1.769945,-0.088985,-0.027082,0.012662,-0.054913,-0.447329,-0.892682,0.033398,-0.011702,-0.033680,1.204998,-5.065987,-17.325043,,,,,,,
1530639966.206927,-0.060873,0.462539,-1.769818,-0.053324,0.070072,0.009515,-0.054443,-0.446222,-0.893264,0.022003,-0.005194,-0.027207,1.315788,-5.154518,-17.240990,,,,,,,
1530639966.226895,-0.057829,0.461542,-1.769802,-0.053358,0.178245,0.011117,-0.051749,-0.445329,-0.893870,0.034858,-0.008345,-0.009176,1.291622,-5.057030,-17.012688,,,,,,,
1530639966.246864,-0.054250,0.460103,-1.769263,-0.077772,0.181317,0.046980,-0.048584,-0.444040,-0.894688,0.051087,-0.014639,-0.008175,1.270290,-4.936043,-17.152618,,,,,,,
1530639966.266832,-0.052368,0.458436,-1.767494,-0.068820,0.092572,0.109014,-0.046939,-0.442546,-0.895516,0.058902,-0.012639,-0.025795,1.491722,-4.912323,-17.377769,,,,,,,
1530639966.286801,-0.052339,0.457638,-1.764629,-0.007138,0.059268,0.133002,-0.046932,-0.441830,-0.895869,0.035518,0.002240,-0.039845,1.534351,-5.165215,-17.016098,,,,,,,
1530639966.306769,-0.051847,0.457974,-1.762159,0.028844,0.094866,0.091803,-0.046484,-0.442132,-0.895744,0.016805,0.018823,-0.036599,1.529285,-5.327888,-17.358231,,,,,,,
1530639966.326738,-0.049586,0.458334,-1.760785,0.010240,0.167973,0.056765,-0.044450,-0.442454,-0.895688,0.018099,0.024791,-0.006854,1.598217,-4.937309,-17.332405,,,,,,,
1530639966.346706,-0.046244,0.457629,-1.759283,-0.069710,0.194285,0.086863,-0.041470,-0.441822,-0.896143,0.041928,0.024052,0.023660,1.483562,-5.099220,-17.353783,,,,,,,
1530639966.366675,-0.043186,0.454928,-1.756868,-0.157192,0.211604,0.140724,-0.038782,-0.439397,-0.897454,0.061304,0.029531,0.034478,1.700634,-5.333122,-17.270645,,,,,,,
1530639966.386643,-0.040120,0.450927,-1.752854,-0.197670,0.254144,0.216860,-0.036100,-0.435800,-0.899319,0.064664,0.028970,0.029232,1.700306,-5.047188,-17.308746,,,,,,,
1530639966.406612,-0.037407,0.446755,-1.747688,-0.189539,0.238463,0.249054,-0.033728,-0.432041,-0.901222,0.057150,0.030216,0.021217,1.704517,-4.978531,-17.325821,,,,,,,
1530639966.426580,-0.035240,0.442930,-1.742294,-0.183316,0.198655,0.258503,-0.031833,-0.428588,-0.902938,0.064502,0.017044,0.024947,1.886150,-5.254990,-17.215202,,,,,,,
1530639966.446549,-0.034399,0.438705,-1.736722,-0.217980,0.135683,0.267198,-0.031135,-0.424768,-0.904766,0.059974,0.008386,0.023083,1.825081,-5.031258,-17.232445,,,,,,,
1530639966.466517,-0.033935,0.433545,-1.730827,-0.267428,0.162062,0.286183,-0.030789,-0.420090,-0.906959,0.038022,0.005997,0.006263,1.840069,-5.055832,-17.202187,,,,,,,
1530639966.486485,-0.032018,0.427337,-1.724353,-0.321228,0.258971,0.322816,-0.029133,-0.414449,-0.909606,0.024449,0.010274,-0.006944,2.030842,-4.830360,-17.268272,,,,,,,
1530639966.506454,-0.028670,0.420113,-1.716731,-0.369008,0.354543,0.392812,-0.026173,-0.407863,-0.912667,0.025166,0.007412,-0.025581,1.961628,-4.847641,-17.596390,,,,,,,
1530639966.526422,-0.024172,0.412007,-1.707182,-0.415973,0.441083,0.491876,-0.022147,-0.400449,-0.916051,0.025290,0.023267,-0.039455,1.827763,-4.454895,-17.556717,,,,,,,
1530639966.546391,-0.018946,0.403792,-1.695145,-0.384430,0.516437,0.608382,-0.017422,-0.392908,-0.919412,0.027340,0.023035,-0.040442,2.112080,-4.640282,-17.602631,,,,,,,
1530639966.566359,-0.014752,0.397590,-1.680881,-0.249790,0.441876,0.688556,-0.013601,-0.387197,-0.921896,0.032430,0.020300,-0.031702,2.170189,-4.717026,-17.477188,,,,,,,
1530639966.586328,-0.014116,0.394113,-1.665671,-0.123033,0.258443,0.708966,-0.013033,-0.383989,-0.923245,0.022204,0.015718,-0.023014,2.336533,-4.736923,-17.639236,,,,,,,
1530639966.606296,-0.014927,0.391594,-1.651239,-0.120341,0.242384,0.636601,-0.013797,-0.381662,-0.924198,-0.022046,0.005884,0.015064,2.384144,-5.046532,-17.531136,,,,,,,
1530639966.626265,-0.013159,0.388365,-1.639099,-0.163521,0.401018,0.526740,-0.012178,-0.378676,-0.925449,-0.024702,0.001006,0.056690,2.276997,-5.043564,-17.486908,,,,,,,
1530639966.646233,-0.008637,0.384600,-1.628002,-0.199159,0.388899,0.524904,-0.008006,-0.375188,-0.926914,-0.000768,-0.001201,0.055362,2.426201,-5.427330,-17.588089,,,,,,,
1530639966.666202,-0.007853,0.379497,-1.616083,-0.279231,0.200909,0.575543,-0.007294,-0.370454,-0.928822,-0.013076,0.007157,0.027882,2.222290,-5.452866,-17.997795,,,,,,,
1530639966.686170,-0.008944,0.373351,-1.603842,-0.309491,0.178966,0.557423,-0.008328,-0.364737,-0.931073,-0.041447,0.009543,0.004452,2.194088,-5.790794,-18.248734,,,,,,,
1530639966.706139,-0.007343,0.367208,-1.592924,-0.313114,0.366045,0.482873,-0.006853,-0.359011,-0.933308,-0.058912,0.010241,0.008564,2.095860,-5.918831,-18.814156,,,,,,,
1530639966.726107,-0.001265,0.360195,-1.582913,-0.390687,0.538337,0.474816,-0.001184,-0.352457,-0.935827,-0.044394,0.012796,0.029806,2.059937,-6.067741,-19.232353,,,,,,,
1530639966.746076,0.006761,0.350847,-1.571781,-0.532941,0.630547,0.556590,0.006349,-0.343693,-0.939060,0.008787,0.005574,0.076908,2.174957,-6.239708,-20.320267,,,,,,,
1530639966.766044,0.015901,0.337028,-1.558349,-0.821106,0.728202,0.656120,0.015006,-0.330684,-0.943622,0.006250,0.000255,0.102619,2.551815,-6.305099,-21.638397,,,,,,,
1530639966.786013,0.025674,0.317687,-1.543480,-1.049983,0.705966,0.689734,0.024386,-0.312371,-0.949647,-0.048022,0.013863,0.021714,3.094288,-5.995193,-22.951210,,,,,,,
1530639966.805981,0.033418,0.298872,-1.528644,-0.869405,0.604505,0.666827,0.031930,-0.294442,-0.955136,-0.075784,0.020730,-0.087421,4.043339,-5.578499,-23.758850,,,,,,,
1530639966.825950,0.042160,0.286255,-1.514783,-0.550271,0.656582,0.623772,0.040432,-0.282362,-0.958455,-0.048504,0.012541,-0.040522,5.487560,-5.302086,-24.449005,,,,,,,
1530639966.845918,0.051033,0.276711,-1.501389,-0.553485,0.604634,0.633259,0.049071,-0.273193,-0.960707,0.019563,0.005889,0.069776,6.690746,-4.789948,-24.372726,,,,,,,
1530639966.865886,0.054924,0.262231,-1.486143,-0.915047,0.202160,0.744105,0.053020,-0.259236,-0.964357,0.048436,-0.004390,0.148501,7.924000,-4.230797,-24.060333,,,,,,,
1530639966.885855,0.046751,0.239145,-1.468858,-1.361840,-0.387341,0.766520,0.045404,-0.236872,-0.970479,-0.090661,-0.012227,0.086034,8.722759,-3.454422,-23.777153,,,,,,,
1530639966.905823,0.031573,0.207805,-1.452723,-1.719942,-0.676041,0.707471,0.030888,-0.206313,-0.977998,-0.114446,-0.082093,0.049654,9.462070,-2.593506,-23.543785,,,,,,,
1530639966.925792,0.038696,0.178142,-1.448086,-1.206456,1.443868,-0.330716,0.038074,-0.177202,-0.983438,-0.609287,0.025041,-0.023825,10.616421,-1.983276,-23.179443,,,,,,,
1530639966.945760,0.092749,0.159974,-1.467789,-0.763248,2.613362,-1.214188,0.091434,-0.159293,-0.982988,-0.600970,0.028907,-0.228728,12.315197,-1.196396,-22.750587,,,,,,,
1530639966.965729,0.129933,0.137634,-1.487952,-1.151393,1.205849,-1.033489,0.128342,-0.137199,-0.982194,-0.017014,-0.071388,-0.083099,13.835865,-0.728531,-22.741119,,,,,,,
1530639966.985697,0.140040,0.111757,-1.500879,-1.028013,-0.307587,-0.565394,0.138712,-0.111525,-0.984033,0.214438,-0.058488,-0.146048,14.375565,0.016617,-22.499252,,,,,,,
1530639967.005666,0.112980,0.098607,-1.498551,-0.488183,-2.008103,0.276994,0.112193,-0.098447,-0.988798,0.641302,0.003415,-0.611132,13.133793,0.243332,-22.781898,,,,,,,
