timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,39.779336,-84.063576,291.748535,-1.000000,-1.000000,1530639092.163763,
1530639092.227351,-0.004508,0.194190,-1.202151,-0.060444,-0.016731,0.110502,-0.004423,-0.192971,-0.981194,-0.002230,0.044046,0.016122,6.895876,11.896690,-44.652283,,,,,,,
1530639092.247320,-0.005208,0.192825,-1.200073,-0.065645,-0.014484,0.105174,-0.005111,-0.191632,-0.981453,-0.003373,0.039441,0.014260,6.813307,11.703712,-44.898773,,,,,,,
1530639092.267289,-0.006066,0.191399,-1.198035,-0.069804,-0.026596,0.100843,-0.005956,-0.190233,-0.981721,-0.007426,0.033433,0.014695,6.963545,11.472321,-44.821487,,,,,,,
1530639092.287257,-0.007071,0.189904,-1.196012,-0.072947,-0.032115,0.100853,-0.006944,-0.188765,-0.981998,-0.007369,0.029433,0.011035,6.780588,11.567619,-44.821564,,,,,,,
1530639092.307226,-0.007796,0.188465,-1.194064,-0.064537,-0.005601,0.097656,-0.007658,-0.187351,-0.982263,-0.011095,0.021580,0.007715,6.739458,11.719040,-44.800781,,,,,,,
1530639092.327195,-0.008225,0.187245,-1.192038,-0.055162,-0.001240,0.105123,-0.008081,-0.186152,-0.982487,-0.006552,0.012446,0.008015,6.958632,11.704506,-44.746841,,,,,,,
1530639092.347164,-0.008765,0.186152,-1.189904,-0.048887,-0.005672,0.107191,-0.008614,-0.185079,-0.982686,-0.000785,0.005574,0.005360,6.890966,11.597145,-44.906143,,,,,,,
1530639092.367132,-0.009669,0.185193,-1.187685,-0.042620,-0.034405,0.111304,-0.009504,-0.184136,-0.982855,0.001722,-0.002815,-0.002466,6.886644,11.819511,-44.868484,,,,,,,
1530639092.387101,-0.011051,0.184245,-1.185485,-0.045763,-0.056481,0.111228,-0.010863,-0.183204,-0.983015,0.000060,-0.010460,-0.016360,6.861883,11.833954,-44.834229,,,,,,,
