timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530639606.518962,0.026514,0.426957,-1.692979,-0.006340,-0.116712,0.039390,0.024131,-0.414103,-0.909910,-0.059989,0.010355,-0.024874,6.974291,-6.327461,-19.990677,,,,,,,
1530639606.538930,0.024962,0.425746,-1.692385,-0.076450,0.000474,0.018054,0.022731,-0.413000,-0.910447,-0.048885,0.000189,-0.021239,6.776525,-6.478340,-20.202538,,,,,,,
1530639606.558899,0.028946,0.423368,-1.692748,-0.133676,0.292360,-0.044642,0.026387,-0.410833,-0.911329,-0.065953,0.003118,0.004956,6.795298,-6.603226,-20.465912,,,,,,,
1530639606.578867,0.035566,0.420018,-1.693786,-0.171337,0.306802,-0.056034,0.032468,-0.407777,-0.912504,-0.055509,-0.005446,-0.015871,6.742868,-6.866035,-20.444313,,,,,,,
1530639606.598836,0.040488,0.416860,-1.694863,-0.137691,0.176581,-0.063488,0.037011,-0.404891,-0.913615,-0.035607,-0.007920,-0.044087,6.663919,-7.079094,-20.763107,,,,,,,
1530639606.618804,0.043409,0.414816,-1.696273,-0.087282,0.105965,-0.070838,0.039715,-0.403022,-0.914328,-0.020397,0.008719,-0.046899,6.520304,-7.492821,-21.089432,,,,,,,
1530639606.638773,0.045741,0.412939,-1.696910,-0.097274,0.131998,-0.003742,0.041881,-0.401303,-0.914987,-0.002636,0.015302,-0.029242,6.416193,-7.752632,-21.536354,,,,,,,
1530639606.658741,0.049461,0.411035,-1.695399,-0.097054,0.294701,0.094110,0.045323,-0.399559,-0.915586,0.011882,0.019783,-0.008898,6.207258,-7.638336,-22.178268,,,,,,,
1530639606.678709,0.056053,0.409111,-1.692175,-0.107119,0.450954,0.167234,0.051400,-0.397794,-0.916034,0.010398,0.032392,-0.004285,6.092127,-7.942871,-23.108818,,,,,,,
1530639606.698678,0.063907,0.407426,-1.687610,-0.076107,0.491417,0.221020,0.058636,-0.396248,-0.916269,0.016422,0.026558,0.004938,6.154150,-7.882484,-23.930710,,,,,,,
1530639606.718646,0.070228,0.407006,-1.682677,-0.006845,0.344591,0.218495,0.064438,-0.395861,-0.916047,0.027969,0.040179,0.003769,6.571329,-7.926514,-24.624191,,,,,,,
1530639606.738615,0.072211,0.407693,-1.678092,0.032068,0.111707,0.210487,0.066235,-0.396492,-0.915646,0.043568,0.051323,0.020336,6.943140,-7.840385,-25.451996,,,,,,,
1530639606.758583,0.070803,0.408006,-1.673019,-0.004040,-0.017848,0.269570,0.064937,-0.396780,-0.915614,0.041005,0.050588,0.071360,7.418447,-7.876526,-25.729980,,,,,,,
1530639606.778552,0.068029,0.407128,-1.666220,-0.120744,0.047079,0.304552,0.062420,-0.395974,-0.916138,0.032337,0.051965,0.095612,7.835886,-7.774452,-26.537308,,,,,,,
1530639606.798520,0.068209,0.403323,-1.659833,-0.227656,0.136588,0.296425,0.062688,-0.392477,-0.917623,0.011165,0.048834,0.103124,8.209421,-7.614655,-27.444588,,,,,,,
1530639606.818489,0.066547,0.400026,-1.651504,-0.147842,0.022047,0.413656,0.061248,-0.389442,-0.919012,0.014451,0.015586,0.084341,8.878714,-7.203308,-28.591354,,,,,,,
1530639606.838457,0.060437,0.398172,-1.642297,-0.127857,-0.230746,0.412220,0.055675,-0.387734,-0.920088,0.017445,0.008874,0.076598,9.773550,-6.478157,-29.725601,,,,,,,
1530639606.858426,0.050402,0.394426,-1.633208,-0.271498,-0.354337,0.412077,0.046513,-0.384278,-0.922045,0.011501,-0.020461,0.086962,10.769732,-5.752815,-30.546616,,,,,,,
1530639606.878394,0.039732,0.388282,-1.624015,-0.338494,-0.349800,0.397718,0.036765,-0.378599,-0.924830,-0.005560,-0.016696,0.052226,12.066881,-4.878510,-30.841042,,,,,,,
1530639606.898363,0.031177,0.382785,-1.616263,-0.244560,-0.201367,0.319774,0.028916,-0.373505,-0.927177,-0.047578,-0.014007,-0.041451,13.371313,-3.775284,-30.768173,,,,,,,
1530639606.918331,0.028864,0.379911,-1.610302,-0.123466,0.119205,0.251007,0.026802,-0.370838,-0.928311,-0.068154,-0.023678,-0.079669,14.858866,-3.331985,-30.270203,,,,,,,
1530639606.938300,0.034828,0.377113,-1.605066,-0.200069,0.621557,0.244537,0.032375,-0.368238,-0.929168,-0.081660,-0.032748,-0.052003,16.359037,-2.486832,-29.669983,,,,,,,
1530639606.958268,0.051177,0.370181,-1.599051,-0.484483,1.061995,0.261560,0.047690,-0.361784,-0.931041,-0.189123,-0.072969,-0.077549,18.866385,-1.255669,-29.381760,,,,,,,
1530639606.978237,0.073669,0.359038,-1.596460,-0.541676,1.170198,-0.057627,0.068909,-0.351374,-0.933696,-0.233948,-0.101217,-0.114217,20.348318,-0.407379,-29.355049,,,,,,,
1530639606.998205,0.092182,0.351239,-1.601066,-0.261317,0.634499,-0.346855,0.086431,-0.344061,-0.934961,-0.038748,-0.067255,-0.135978,20.786261,-0.503593,-28.790199,,,,,,,
1530639607.018174,0.107122,0.347947,-1.603149,-0.149778,0.743844,0.118404,0.100511,-0.340969,-0.934686,-0.013978,0.026226,-0.060340,20.593222,-0.841423,-28.463577,,,,,,,
1530639607.038141,0.119160,0.345310,-1.596855,-0.166715,0.716326,0.267290,0.111860,-0.338489,-0.934298,0.090059,0.004947,0.048525,20.713720,-0.972519,-28.287773,,,,,,,
1530639607.058111,0.127089,0.344404,-1.591449,0.055600,0.252528,0.278859,0.119304,-0.337636,-0.933685,0.060140,0.087697,-0.041916,20.868372,-1.174721,-28.005951,,,,,,,
1530639607.078079,0.125846,0.350837,-1.585039,0.393021,-0.021611,0.316000,0.117869,-0.343684,-0.931659,0.099813,-0.020208,-0.065427,20.893007,-1.044952,-28.178955,,,,,,,
1530639607.098047,0.124196,0.360207,-1.584872,0.509692,-0.112599,-0.100916,0.115927,-0.352468,-0.928616,-0.145346,-0.145319,-0.090168,20.862036,-1.208694,-27.845276,,,,,,,
1530639607.118016,0.123505,0.371394,-1.588479,0.561650,-0.013651,-0.044907,0.114792,-0.362915,-0.924724,0.058013,-0.041321,-0.113178,21.024157,-1.367012,-28.001579,,,,,,,
1530639607.137985,0.125140,0.380097,-1.590505,0.371225,0.022110,-0.098788,0.115906,-0.371010,-0.921367,0.074081,0.080559,0.028438,21.284449,-1.263214,-28.108681,,,,,,,
1530639607.157953,0.125963,0.385932,-1.597940,0.361017,-0.246377,-0.383624,0.116389,-0.376423,-0.919108,-0.043407,0.045597,-0.025442,21.587484,-1.110527,-27.713974,,,,,,,
1530639607.177922,0.115150,0.392885,-1.605063,0.382873,-0.853569,-0.219616,0.106142,-0.382855,-0.917691,0.064650,-0.085849,-0.045642,21.768255,-1.164894,-27.837990,,,,,,,
1530639607.197890,0.100246,0.404160,-1.609046,0.747240,-0.760107,-0.023522,0.092016,-0.393246,-0.914817,-0.018636,-0.015567,-0.029961,21.725187,-1.467453,-27.855759,,,,,,,
1530639607.217859,0.090800,0.419373,-1.609268,0.703442,-0.407459,0.066002,0.082818,-0.407188,-0.909582,0.005942,0.090492,-0.033030,21.814013,-1.945251,-28.309532,,,,,,,
1530639607.237827,0.083814,0.430067,-1.608656,0.413695,-0.255266,0.101102,0.076092,-0.416932,-0.905747,0.007755,-0.042465,0.003236,21.659174,-2.333313,-28.143250,,,,,,,
1530639607.257796,0.078179,0.432593,-1.606127,-0.059402,-0.274009,0.120079,0.070905,-0.419226,-0.905109,0.037295,-0.033121,0.024844,21.482359,-2.527725,-28.032547,,,,,,,
1530639607.277764,0.071451,0.426528,-1.603480,-0.451256,-0.274692,0.077883,0.064994,-0.413712,-0.908085,0.032860,0.026658,0.019413,20.976355,-2.783089,-28.029694,,,,,,,
1530639607.297733,0.064400,0.414224,-1.602800,-0.669272,-0.406133,-0.060637,0.058913,-0.402480,-0.913531,-0.003645,0.050628,0.017871,20.412912,-2.597000,-28.099144,,,,,,,
1530639607.317701,0.056561,0.400894,-1.603458,-0.638992,-0.400733,-0.044758,0.052048,-0.390242,-0.919240,0.055785,-0.028368,-0.004115,19.885035,-2.300148,-27.893646,,,,,,,
1530639607.337670,0.047729,0.389852,-1.601361,-0.526312,-0.402149,0.154640,0.044131,-0.380051,-0.923912,0.045011,-0.148605,0.017952,19.978029,-1.752731,-27.952209,,,,,,,
1530639607.357638,0.037782,0.380239,-1.595199,-0.499262,-0.361275,0.308777,0.035075,-0.371143,-0.927913,0.009832,-0.089703,0.013210,20.130381,-1.372047,-28.055779,,,,,,,
1530639607.377607,0.031217,0.371048,-1.588428,-0.428831,-0.108311,0.281199,0.029088,-0.362592,-0.931494,-0.052357,0.060026,0.011923,20.442785,-0.963745,-28.258064,,,,,,,
1530639607.397575,0.029581,0.365688,-1.584500,-0.179869,0.013209,0.096859,0.027621,-0.357592,-0.933469,-0.063586,0.116366,-0.005190,20.423151,-0.722466,-28.186882,,,,,,,
1530639607.417544,0.030354,0.365206,-1.586401,0.035430,-0.026764,-0.198984,0.028348,-0.357142,-0.933620,-0.055325,0.104960,0.007137,20.387766,-1.077682,-27.866493,,,,,,,
1530639607.437512,0.032733,0.366458,-1.593637,0.048516,0.001046,-0.389886,0.030554,-0.358311,-0.933102,-0.057532,0.094929,0.035596,19.966360,-0.986206,-27.243294,,,,,,,
1530639607.457481,0.035014,0.365997,-1.601023,-0.052954,-0.008430,-0.291784,0.032689,-0.357881,-0.933195,-0.065159,0.061448,0.004103,19.438910,-1.519730,-27.138893,,,,,,,
1530639607.477449,0.036799,0.362889,-1.605552,-0.202581,0.026342,-0.204821,0.034395,-0.354977,-0.934242,-0.085481,0.069760,0.045662,18.991003,-1.644600,-26.719330,,,,,,,
1530639607.497418,0.039583,0.357768,-1.610774,-0.235337,0.048011,-0.303590,0.037067,-0.350185,-0.935947,-0.049167,0.070491,0.048709,18.591024,-1.740311,-26.742203,,,,,,,
1530639607.517386,0.042637,0.353205,-1.618920,-0.194416,0.023514,-0.434648,0.039993,-0.345907,-0.937416,-0.041534,0.054326,0.033974,18.495867,-2.152588,-26.805557,,,,,,,
1530639607.537355,0.046973,0.349261,-1.628074,-0.163119,0.089612,-0.416329,0.044120,-0.342204,-0.938589,-0.039070,0.021433,0.018255,18.480600,-2.076454,-26.806450,,,,,,,
1530639607.557324,0.052606,0.345738,-1.636073,-0.136173,0.186493,-0.379478,0.049470,-0.338891,-0.939524,-0.062409,0.032235,0.026560,18.562590,-2.116707,-26.803719,,,,,,,
1530639607.577291,0.060278,0.343989,-1.643553,-0.022106,0.303289,-0.353165,0.056712,-0.337245,-0.939707,-0.036006,0.037181,0.008829,18.591574,-1.940041,-26.680931,,,,,,,
1530639607.597261,0.068312,0.344133,-1.651520,0.058922,0.226213,-0.385677,0.064257,-0.337381,-0.939173,-0.009752,0.001962,0.011087,18.721914,-2.080597,-26.694717,,,,,,,
1530639607.617229,0.075103,0.344136,-1.660304,-0.021404,0.193475,-0.436751,0.070633,-0.337383,-0.938714,-0.003891,-0.004597,0.016503,18.460569,-2.491180,-26.420380,,,,,,,
1530639607.637197,0.081844,0.342138,-1.669624,-0.042386,0.192369,-0.435452,0.077015,-0.335502,-0.938886,0.020398,-0.001717,-0.009081,18.072927,-2.453911,-26.562157,,,,,,,
1530639607.657166,0.088856,0.342919,-1.679300,0.171838,0.206904,-0.472177,0.083572,-0.336238,-0.938062,0.040299,-0.031941,-0.073138,17.901136,-3.021156,-26.354309,,,,,,,
1530639607.677135,0.098124,0.346730,-1.689810,0.292500,0.229003,-0.480909,0.092136,-0.339824,-0.935965,0.068264,-0.046559,0.022528,17.543291,-3.334633,-26.271622,,,,,,,
1530639607.697103,0.105788,0.354016,-1.700677,0.416170,0.285209,-0.473327,0.099043,-0.346668,-0.932744,0.047655,0.003986,-0.047587,17.344091,-3.461525,-26.019455,,,,,,,
1530639607.717072,0.110750,0.360413,-1.708717,0.336472,-0.058816,-0.207744,0.103422,-0.352661,-0.930018,0.097277,-0.088227,-0.060750,17.422178,-3.472076,-25.279594,,,,,,,
1530639607.737040,0.107155,0.363612,-1.710294,0.031485,-0.209403,0.032056,0.099958,-0.355652,-0.929258,0.072680,-0.073974,0.076566,17.450781,-3.511742,-24.749847,,,,,,,
1530639607.757009,0.104510,0.360808,-1.707031,-0.253040,-0.027205,0.197750,0.097603,-0.353030,-0.930507,0.085823,-0.046384,0.139232,17.707857,-3.467033,-24.155403,,,,,,,
1530639607.776977,0.100869,0.355982,-1.700933,-0.254909,-0.165914,0.301714,0.094385,-0.348511,-0.932541,0.064932,-0.029816,0.049713,17.664759,-3.319519,-23.245255,,,,,,,
1530639607.796946,0.094958,0.349423,-1.691356,-0.491662,-0.112204,0.527753,0.089086,-0.342355,-0.935338,0.102717,-0.090628,0.252385,17.130938,-3.269058,-22.324631,,,,,,,
1530639607.816914,0.089410,0.338236,-1.674656,-0.676493,-0.001530,0.814986,0.084231,-0.331824,-0.939573,0.212735,-0.120660,0.207930,16.010679,-3.213242,-21.815025,,,,,,,
1530639607.836883,0.079386,0.324436,-1.655170,-0.861489,-0.169661,0.872233,0.075166,-0.318774,-0.944845,0.153640,-0.033231,0.070624,14.379122,-3.338020,-21.519012,,,,,,,
1530639607.856852,0.076157,0.303736,-1.635474,-1.240125,0.275359,0.869791,0.072601,-0.299088,-0.951460,0.047363,0.027908,0.200605,13.236975,-3.624512,-21.183762,,,,,,,
1530639607.876820,0.074094,0.279473,-1.614035,-1.268086,0.129035,0.958902,0.071154,-0.275849,-0.958564,0.079069,-0.001357,0.037818,12.030111,-3.497948,-21.425262,,,,,,,
1530639607.896789,0.070250,0.257187,-1.594685,-1.091203,-0.023002,0.747049,0.067883,-0.254361,-0.964724,0.099048,0.091932,0.030199,10.888083,-3.401527,-21.241531,,,,,,,
1530639607.916757,0.064309,0.240689,-1.583990,-0.728815,-0.193286,0.291537,0.062412,-0.238372,-0.969166,0.077053,0.156188,-0.074306,10.233587,-3.180779,-21.144531,,,,,,,
1530639607.936726,0.060815,0.228760,-1.581063,-0.547457,-0.118745,0.039747,0.059194,-0.226770,-0.972148,-0.001074,0.110864,-0.039403,9.642195,-3.047325,-21.032860,,,,,,,
1530639607.956694,0.058883,0.219199,-1.578037,-0.457564,-0.032688,0.202057,0.057441,-0.217448,-0.974380,-0.026709,0.025935,-0.093445,9.045607,-2.785477,-21.174408,,,,,,,
1530639607.976663,0.056135,0.210094,-1.570558,-0.514766,-0.064962,0.402040,0.054872,-0.208552,-0.976471,-0.038087,-0.047018,-0.107987,8.694609,-2.946854,-21.211029,,,,,,,
1530639607.996631,0.053581,0.198914,-1.561317,-0.600884,-0.042960,0.417083,0.052499,-0.197605,-0.978875,-0.071160,-0.008175,-0.107032,8.528036,-2.649017,-21.119522,,,,,,,
1530639608.016600,0.050947,0.187657,-1.553971,-0.544100,-0.062933,0.269701,0.050031,-0.186558,-0.981169,-0.105496,0.039249,-0.147111,8.288046,-2.604240,-21.286362,,,,,,,
1530639608.036568,0.047833,0.179778,-1.550252,-0.299385,-0.160070,0.097299,0.047044,-0.178811,-0.982758,-0.107286,0.029595,-0.176330,8.074530,-2.316124,-21.420349,,,,,,,
1530639608.056537,0.044664,0.177944,-1.550424,0.029183,-0.136919,-0.073265,0.043944,-0.177006,-0.983228,-0.128783,0.014088,-0.166628,8.036562,-2.450935,-21.455307,,,,,,,
1530639608.076506,0.044879,0.181728,-1.552429,0.280796,0.078244,-0.070597,0.044125,-0.180729,-0.982543,-0.153546,-0.002483,-0.119676,7.954668,-2.329620,-21.627457,,,,,,,
1530639608.096474,0.048731,0.189884,-1.552833,0.476057,0.239771,0.028404,0.047836,-0.188745,-0.980860,-0.138427,-0.026953,-0.093557,7.858694,-2.381401,-21.519371,,,,,,,
1530639608.116443,0.053956,0.200894,-1.552763,0.585135,0.275082,0.025249,0.052846,-0.199546,-0.978462,-0.075841,-0.041619,-0.040535,8.045977,-2.608566,-21.355103,,,,,,,
1530639608.136411,0.058961,0.213024,-1.553348,0.609519,0.209052,-0.005525,0.057595,-0.211416,-0.975698,-0.015236,-0.035089,-0.001139,8.197351,-2.830681,-21.277573,,,,,,,
1530639608.156380,0.060173,0.224198,-1.555123,0.521125,-0.059691,-0.090004,0.058632,-0.222325,-0.973208,0.017678,-0.044582,0.020678,8.170046,-3.102081,-21.470940,,,,,,,
1530639608.176348,0.060521,0.232313,-1.557704,0.344890,0.051831,-0.085429,0.058859,-0.230229,-0.971355,0.014581,0.027470,0.079509,8.193167,-3.199081,-21.390907,,,,,,,
1530639608.196317,0.062189,0.236706,-1.558711,0.148262,0.087884,-0.021687,0.060416,-0.234501,-0.970237,0.048608,0.059758,0.116446,8.224680,-3.266563,-21.385269,,,,,,,
1530639608.216285,0.065953,0.236684,-1.559374,-0.086524,0.262506,-0.039909,0.064068,-0.234481,-0.970007,0.096714,0.046889,0.274878,8.366022,-3.412392,-21.545395,,,,,,,
1530639608.236254,0.074233,0.231972,-1.559478,-0.318568,0.478739,-0.009424,0.072178,-0.229897,-0.970535,0.160915,0.001000,0.450683,8.657427,-3.432304,-21.347733,,,,,,,
1530639608.256223,0.085025,0.222726,-1.558664,-0.571501,0.651993,0.011362,0.082825,-0.220890,-0.971776,0.162460,0.020618,0.561635,8.916037,-3.353683,-21.428413,,,,,,,
1530639608.276191,0.103985,0.207397,-1.557686,-0.870909,1.129497,-0.062953,0.101573,-0.205913,-0.973284,0.165852,0.117168,0.708590,9.093454,-3.114685,-21.375412,,,,,,,
1530639608.296160,0.133254,0.187545,-1.558427,-1.034505,1.689116,-0.205193,0.130530,-0.186447,-0.973755,0.164834,0.227325,0.717392,10.110189,-2.749275,-21.257111,,,,,,,
