timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530640049.056553,0.073851,0.522982,-0.178049,-0.408819,0.165842,-0.253767,0.063921,-0.499466,-0.863971,0.050352,0.037033,-0.052441,17.911777,-12.282570,-43.920135,,,,,,,
1530640049.076521,0.078269,0.516930,-0.183038,-0.208160,0.050368,-0.166946,0.067973,-0.494214,-0.866678,0.045919,0.026639,-0.099951,17.945557,-11.880310,-43.713287,,,,,,,
1530640049.096490,0.077492,0.515473,-0.188284,0.013502,-0.272872,-0.207541,0.067355,-0.492946,-0.867447,0.020825,0.006359,-0.091308,17.928562,-11.895027,-44.072861,,,,,,,
1530640049.116459,0.070858,0.516568,-0.195807,0.096265,-0.603311,-0.317868,0.061561,-0.493899,-0.867336,-0.005836,0.008563,-0.026493,17.580910,-11.838852,-44.135605,,,,,,,
1530640049.136429,0.061300,0.518784,-0.205634,0.162943,-0.717639,-0.390314,0.053201,-0.495825,-0.866790,-0.007211,0.006231,-0.023987,17.105701,-11.903831,-44.250595,,,,,,,
1530640049.156398,0.052265,0.522637,-0.215349,0.246323,-0.636398,-0.329336,0.045267,-0.499167,-0.865321,0.012213,0.026236,-0.038838,16.593178,-11.925873,-44.555267,,,,,,,
1530640049.176366,0.043518,0.527490,-0.222358,0.272423,-0.565630,-0.187983,0.037591,-0.503366,-0.863254,0.037940,0.044000,-0.030515,16.095413,-11.949417,-44.623230,,,,,,,
1530640049.196335,0.034671,0.533070,-0.226742,0.301138,-0.496630,-0.110305,0.029855,-0.508179,-0.860732,0.006156,0.049332,-0.017853,15.826237,-12.363083,-44.773056,,,,,,,
1530640049.216304,0.028306,0.538485,-0.231433,0.248223,-0.341558,-0.183406,0.024297,-0.512836,-0.858142,-0.044531,0.042773,0.025805,15.503670,-12.416550,-44.851822,,,,,,,
1530640049.236273,0.028550,0.540404,-0.239257,0.024012,-0.078748,-0.343687,0.024478,-0.514483,-0.857150,-0.077320,0.046328,0.101733,15.240200,-12.284508,-44.744537,,,,,,,
1530640049.256242,0.033289,0.537554,-0.250192,-0.203610,0.009389,-0.467024,0.028589,-0.512037,-0.858486,-0.074030,0.051053,0.103939,15.552925,-12.298309,-44.677063,,,,,,,
1530640049.276210,0.040921,0.529981,-0.262565,-0.417316,0.116743,-0.496578,0.035297,-0.505517,-0.862093,-0.053287,0.015252,0.104723,15.643932,-11.661926,-44.835098,,,,,,,
1530640049.296179,0.046562,0.520404,-0.273038,-0.478022,-0.014312,-0.379006,0.040383,-0.497231,-0.866676,0.034614,-0.043830,0.035118,15.776203,-11.062027,-44.930969,,,,,,,
1530640049.316148,0.048007,0.510925,-0.279688,-0.441795,-0.056470,-0.190855,0.041860,-0.488984,-0.871286,0.067759,-0.064192,0.004144,15.838264,-10.604927,-45.104965,,,,,,,
1530640049.336117,0.047355,0.503743,-0.281624,-0.294402,-0.061117,-0.004788,0.041457,-0.482707,-0.874799,0.052293,-0.047002,-0.048862,15.774975,-10.192329,-45.123138,,,,,,,
1530640049.356086,0.045479,0.501892,-0.282858,0.018463,-0.109491,-0.048264,0.039856,-0.481085,-0.875766,-0.015213,0.042654,-0.097485,15.614605,-10.369820,-45.069534,,,,,,,
1530640049.376055,0.043556,0.504161,-0.286728,0.122178,-0.199260,-0.161967,0.038125,-0.483073,-0.874749,-0.041588,0.046900,-0.051216,15.533691,-10.446770,-45.266205,,,,,,,
1530640049.396023,0.041637,0.504943,-0.292785,-0.046274,-0.271753,-0.206894,0.036430,-0.483757,-0.874442,-0.026283,0.034768,0.029655,15.379921,-10.423981,-45.451920,,,,,,,
1530640049.415992,0.036925,0.500685,-0.296280,-0.270784,-0.239526,-0.067375,0.032386,-0.480027,-0.876654,0.043496,0.047990,0.028327,15.199757,-10.251518,-45.493347,,,,,,,
1530640049.435961,0.034434,0.494979,-0.297317,-0.270465,-0.085573,0.018572,0.030295,-0.475013,-0.879456,0.043069,-0.029610,-0.041961,15.103630,-9.989662,-45.604416,,,,,,,
1530640049.455930,0.032218,0.490002,-0.296812,-0.221631,-0.053953,0.073204,0.028422,-0.470628,-0.881873,0.056264,-0.057906,-0.049951,14.868729,-9.439667,-45.603912,,,,,,,
1530640049.475899,0.029986,0.486514,-0.296300,-0.143706,-0.091244,0.034448,0.026502,-0.467547,-0.883569,0.032168,-0.031125,-0.064352,14.997829,-9.492867,-45.542725,,,,,,,
1530640049.495867,0.029172,0.484641,-0.298162,-0.054718,-0.038616,-0.077335,0.025809,-0.465891,-0.884465,-0.031012,0.032739,-0.073452,14.957466,-9.626526,-45.594727,,,,,,,
1530640049.515836,0.030514,0.484956,-0.301329,0.061770,0.038709,-0.090072,0.026991,-0.466170,-0.884282,-0.002318,0.023863,-0.074473,14.792992,-9.437347,-45.551163,,,,,,,
1530640049.535805,0.032228,0.487099,-0.303892,0.109605,0.053808,-0.040895,0.028475,-0.468065,-0.883234,0.023298,0.011598,-0.028921,14.895554,-9.504402,-45.714905,,,,,,,
